ICD10;GENDER;AGE_GROUP;TERYT4;region;subregion;year;Stage1;Stage2;Stage3;Stage4;new
C50_D05;K;<75-84>;2415;24;15;2011;0;2;0;0;2
C50_D05;K;<75-84>;2415;24;15;2011;0;1;1;1,5;4
C50_D05;K;<75-84>;2415;24;15;2011;0;1;0;0;1
C50_D05;K;<75-84>;2415;24;15;2012;1,35;2,4;1,25;0,5;6
C50_D05;K;<75-84>;2415;24;15;2012;0;2;0;0;2
C50_D05;K;<75-84>;2415;24;15;2012;0;0;0;3;3
C50_D05;K;<75-84>;2415;24;15;2012;0;0;2;0;2
C50_D05;K;<75-84>;2415;24;15;2012;0;0;1;0;1
C50_D05;K;85+;2415;24;15;2010;0;1;0;0;1
C50_D05;K;85+;2415;24;15;2010;0;0;1;0;1
C50_D05;K;85+;2415;24;15;2011;0,5;1,3;1,2;0;3
C50_D05;K;85+;2415;24;15;2011;0;1;0;0;1
C50_D05;K;85+;2415;24;15;2012;0;0;0;1,5;2
C50_D05;K;85+;2415;24;15;2012;0,85;0,1;0,05;0;1
C50_D05;M;<45-54>;2415;24;15;2010;0;0;0;1;1
C50_D05;M;<45-54>;2415;24;15;2010;0;0;0;1;1
C50_D05;M;<45-54>;2415;24;15;2012;0;0;0;0,5;0
C50_D05;M;<55-64>;2415;24;15;2012;0;0;0;0,5;0
C50_D05;M;<65-74>;2415;24;15;2010;0;0;0;1;1
C50_D05;M;<65-74>;2415;24;15;2010;0;0;0;2;2
C50_D05;M;<65-74>;2415;24;15;2012;0;0;0;1;1
C50_D05;M;<65-74>;2415;24;15;2012;0;0;1;0;1
C50_D05;M;<75-84>;2415;24;15;2011;0;0;0;1;1
C50_D05;M;<75-84>;2415;24;15;2012;0;0;0;0,5;0
C50_D05;K;<0-44>;2416;24;16;2010;0;0;1;0;1
C50_D05;K;<0-44>;2416;24;16;2010;0,2;0,4;0,4;0;1
C50_D05;K;<0-44>;2416;24;16;2010;0;0;0;0,5;0
C50_D05;K;<0-44>;2416;24;16;2010;0;0;0;1;1
C50_D05;K;<0-44>;2416;24;16;2011;0;1;1;0;2
C50_D05;K;<0-44>;2416;24;16;2011;0,3;0,45;2,25;0;3
C50_D05;K;<0-44>;2416;24;16;2011;0;1;0;0;1
C50_D05;K;<0-44>;2416;24;16;2012;0;2;0;0;2
C50_D05;K;<0-44>;2416;24;16;2012;0;1;0;1;2
C50_D05;K;<0-44>;2416;24;16;2012;0,2;0,4;1,4;0;2
C50_D05;K;<0-44>;2416;24;16;2012;0,2;0,35;0,45;0;1
C50_D05;K;<0-44>;2416;24;16;2012;0;1;0;0;1
C50_D05;K;<45-54>;2416;24;16;2010;0;1;1;0;2
C50_D05;K;<45-54>;2416;24;16;2010;0;0;5;2;7
C50_D05;K;<45-54>;2416;24;16;2010;0;0;2;0;2
C50_D05;K;<45-54>;2416;24;16;2010;0,85;0,1;0,05;0;1
C50_D05;K;<45-54>;2416;24;16;2010;0;0;0;1;1
C50_D05;K;<45-54>;2416;24;16;2010;0;1;0;0;1
C50_D05;K;<45-54>;2416;24;16;2011;1,2;2,35;3,45;0;7
C50_D05;K;<45-54>;2416;24;16;2011;1,7;0,2;1,1;0;3
C50_D05;K;<45-54>;2416;24;16;2011;0;1;2;0;3
C50_D05;K;<45-54>;2416;24;16;2011;0;1;0;0;1
C50_D05;K;<45-54>;2416;24;16;2011;0,85;0,1;0,05;0;1
C50_D05;K;<45-54>;2416;24;16;2011;0,2;0,5;1,3;0;2
C50_D05;K;<45-54>;2416;24;16;2011;0;0;2;0;2
C50_D05;K;<45-54>;2416;24;16;2011;0;1;0;0;1
C50_D05;K;<45-54>;2416;24;16;2012;2,2;1,35;2,45;1;7
C50_D05;K;<45-54>;2416;24;16;2012;0,2;1,35;0,45;1;3
C50_D05;K;<45-54>;2416;24;16;2012;0,85;1,1;2,05;0;4
C50_D05;K;<45-54>;2416;24;16;2012;0;1;0;0;1
C50_D05;K;<55-64>;2416;24;16;2010;1,05;2,45;4,5;1;9
C50_D05;K;<55-64>;2416;24;16;2010;0,2;0,35;0,45;0;1
C50_D05;K;<55-64>;2416;24;16;2010;0,2;0,35;2,45;0;3
C50_D05;K;<55-64>;2416;24;16;2010;0;0;1;0;1
C50_D05;K;<55-64>;2416;24;16;2010;0;1;1;0;2
C50_D05;K;<55-64>;2416;24;16;2010;0;0;1;0;1
C50_D05;K;<55-64>;2416;24;16;2010;0;1;1;0;2
C50_D05;K;<55-64>;2416;24;16;2010;0;1;0;0;1
C50_D05;K;<55-64>;2416;24;16;2011;0;2;0;0;2
C50_D05;K;<55-64>;2416;24;16;2011;0,2;2,35;1,45;0;4
C50_D05;K;<55-64>;2416;24;16;2011;2,95;4;3,05;3;13
C50_D05;K;<55-64>;2416;24;16;2011;0;2;2;0;4
C50_D05;K;<55-64>;2416;24;16;2011;0,2;1,35;0,45;0;2
C50_D05;K;<55-64>;2416;24;16;2011;0;0;1;0;1
C50_D05;K;<55-64>;2416;24;16;2012;0;1;0;0;1
C50_D05;K;<55-64>;2416;24;16;2012;0;1;0;0;1
C50_D05;K;<55-64>;2416;24;16;2012;0;0;1;0;1
C50_D05;K;<55-64>;2416;24;16;2012;0,5;0,3;0,2;0;1
C50_D05;K;<55-64>;2416;24;16;2012;0;0;1;0;1
C50_D05;K;<55-64>;2416;24;16;2012;0,85;3,1;4,05;0;8
C50_D05;K;<55-64>;2416;24;16;2012;1;1;1;0;3
C50_D05;K;<55-64>;2416;24;16;2012;0,2;2,35;0,45;0;3
C50_D05;K;<55-64>;2416;24;16;2012;0;1;0;0;1
C50_D05;K;<55-64>;2416;24;16;2012;1;0;0;0;1
C50_D05;K;<55-64>;2416;24;16;2012;0;1;0;1;2
C50_D05;K;<65-74>;2416;24;16;2010;0;0;3;1;4
C50_D05;K;<65-74>;2416;24;16;2010;0,85;0,1;0,05;1;2
C50_D05;K;<65-74>;2416;24;16;2010;0,85;1,1;1,05;0;3
C50_D05;K;<65-74>;2416;24;16;2010;0,2;0,35;1,45;0;2
C50_D05;K;<65-74>;2416;24;16;2010;0,3;0,45;1,25;0;2
C50_D05;K;<65-74>;2416;24;16;2010;0,2;1,35;0,45;0;2
C50_D05;K;<65-74>;2416;24;16;2010;0,85;0,1;0,05;0;1
C50_D05;K;<65-74>;2416;24;16;2010;0;0;1;0;1
C50_D05;K;<65-74>;2416;24;16;2011;0,85;0,1;0,05;0;1
C50_D05;K;<65-74>;2416;24;16;2011;1,05;1,45;0,5;0;3
C50_D05;K;<65-74>;2416;24;16;2011;1,7;4,2;0,1;1;7
C50_D05;K;<65-74>;2416;24;16;2011;0;0;1;0;1
C50_D05;K;<65-74>;2416;24;16;2011;0,85;0,1;1,05;0;2
C50_D05;K;<65-74>;2416;24;16;2011;0;0;0;0,5;0
C50_D05;K;<65-74>;2416;24;16;2011;0;1;1;0;2
C50_D05;K;<65-74>;2416;24;16;2011;0;0;1;0;1
C50_D05;K;<65-74>;2416;24;16;2012;0,2;2,35;3,45;0,5;6
C50_D05;K;<65-74>;2416;24;16;2012;1,05;1,5;0,45;0;3
C50_D05;K;<65-74>;2416;24;16;2012;0;1;0;0;1
C50_D05;K;<65-74>;2416;24;16;2012;0;0;1;0;1
C50_D05;K;<65-74>;2416;24;16;2012;0;0;1;0;1
C50_D05;K;<65-74>;2416;24;16;2012;0;1;0;0;1
C50_D05;K;<75-84>;2416;24;16;2010;0;0;0;1;1
C50_D05;K;<75-84>;2416;24;16;2010;1,9;1,55;0,55;2;6
C50_D05;K;<75-84>;2416;24;16;2010;0,5;0,3;0,2;0,5;2
C50_D05;K;<75-84>;2416;24;16;2010;0;1;0;0;1
C50_D05;K;<75-84>;2416;24;16;2010;0;0;0;1;1
C50_D05;K;<75-84>;2416;24;16;2011;0;1;1;0;2
C50_D05;K;<75-84>;2416;24;16;2011;0,85;0,1;0,05;1;2
C50_D05;K;<75-84>;2416;24;16;2011;0;0;1;0;1
C50_D05;K;<75-84>;2416;24;16;2012;0;0;2;2;4
C50_D05;K;<75-84>;2416;24;16;2012;0,85;0,1;0,05;0;1
C50_D05;K;<75-84>;2416;24;16;2012;0;0;0;1;1
C50_D05;K;85+;2416;24;16;2010;0;0;1;0,5;2
C50_D05;K;85+;2416;24;16;2011;0,85;0,1;0,05;0;1
C50_D05;K;85+;2416;24;16;2011;0;1;0;0,5;2
C50_D05;K;85+;2416;24;16;2011;0;0;1;0,5;2
C50_D05;K;85+;2416;24;16;2012;0;0;0;0,5;0
C50_D05;K;85+;2416;24;16;2012;0;0;0;0,5;0
C50_D05;M;<55-64>;2416;24;16;2010;0;0;0;1;1
C50_D05;M;<55-64>;2416;24;16;2010;0;0;1;0;1
C50_D05;M;<55-64>;2416;24;16;2011;0;0;0;1;1
C50_D05;M;<65-74>;2416;24;16;2012;0;0;0;1;1
C50_D05;K;<0-44>;2417;24;17;2010;1;1;0;0;2
C50_D05;K;<0-44>;2417;24;17;2010;0;0;1;0;1
C50_D05;K;<0-44>;2417;24;17;2010;1;0;0;0;1
C50_D05;K;<0-44>;2417;24;17;2010;1;0;1;1;3
C50_D05;K;<0-44>;2417;24;17;2010;0;0;1;0;1
C50_D05;K;<0-44>;2417;24;17;2011;0;0;1;0;1
C50_D05;K;<0-44>;2417;24;17;2011;0;0;1;0;1
C50_D05;K;<0-44>;2417;24;17;2011;0;1;0;0;1
C50_D05;K;<0-44>;2417;24;17;2011;0;1;0;0;1
C50_D05;K;<0-44>;2417;24;17;2012;0;1;0;0;1
C50_D05;K;<0-44>;2417;24;17;2012;1;0;0;0;1
C50_D05;K;<0-44>;2417;24;17;2012;0;0;1;0;1
C50_D05;K;<45-54>;2417;24;17;2010;0;0;1;0;1
C50_D05;K;<45-54>;2417;24;17;2010;1;2;0;0;3
C50_D05;K;<45-54>;2417;24;17;2010;0,2;0,35;1,45;0;2
C50_D05;K;<45-54>;2417;24;17;2010;0;0;1;0;1
C50_D05;K;<45-54>;2417;24;17;2010;0;1;0;0;1
C50_D05;K;<45-54>;2417;24;17;2011;0;1;0;0;1
C50_D05;K;<45-54>;2417;24;17;2011;0;1;0;1;2
C50_D05;K;<45-54>;2417;24;17;2011;0;1;0;0;1
C50_D05;K;<45-54>;2417;24;17;2011;0;0;1;0;1
C50_D05;K;<45-54>;2417;24;17;2011;0;1;0;0;1
C50_D05;K;<45-54>;2417;24;17;2011;0;1;0;0;1
C50_D05;K;<45-54>;2417;24;17;2011;0;2;1;0;3
C50_D05;K;<45-54>;2417;24;17;2012;0;0;1;0;1
C50_D05;K;<45-54>;2417;24;17;2012;0,85;0,1;1,05;0;2
C50_D05;K;<45-54>;2417;24;17;2012;0;0;1;0;1
C50_D05;K;<45-54>;2417;24;17;2012;0;1;0;0;1
C50_D05;K;<45-54>;2417;24;17;2012;0;0;1;0;1
C50_D05;K;<45-54>;2417;24;17;2012;0;1;0;0;1
C50_D05;K;<45-54>;2417;24;17;2012;0;0;1;0;1
C50_D05;K;<45-54>;2417;24;17;2012;0,85;0,1;0,05;0;1
C50_D05;K;<55-64>;2417;24;17;2010;0;0;2;1;3
C50_D05;K;<55-64>;2417;24;17;2010;0;1;0;0;1
C50_D05;K;<55-64>;2417;24;17;2010;0;0;2;0;2
C50_D05;K;<55-64>;2417;24;17;2010;0;2;2;0;4
C50_D05;K;<55-64>;2417;24;17;2010;0;0;2;0;2
C50_D05;K;<55-64>;2417;24;17;2010;0;1;0;0;1
C50_D05;K;<55-64>;2417;24;17;2010;0;1;0;0;1
C50_D05;K;<55-64>;2417;24;17;2011;0;2;0;0;2
C50_D05;K;<55-64>;2417;24;17;2011;0;1;2;1;4
C50_D05;K;<55-64>;2417;24;17;2011;0;0;1;0;1
C50_D05;K;<55-64>;2417;24;17;2011;0,85;2,1;2,05;1,5;6
C50_D05;K;<55-64>;2417;24;17;2011;0;0;0;1;1
C50_D05;K;<55-64>;2417;24;17;2011;0;2;0;0;2
C50_D05;K;<55-64>;2417;24;17;2011;0;1;0;0;1
C50_D05;K;<55-64>;2417;24;17;2011;0,85;0,1;0,05;0;1
C50_D05;K;<55-64>;2417;24;17;2011;0;1;0;0;1
C50_D05;K;<55-64>;2417;24;17;2011;0;1;0;0;1
C50_D05;K;<55-64>;2417;24;17;2012;0;0;1;0;1
C50_D05;K;<55-64>;2417;24;17;2012;0;1;1;0;2
C50_D05;K;<55-64>;2417;24;17;2012;0;4;1;0;5
C50_D05;K;<55-64>;2417;24;17;2012;0;1;1;0;2
C50_D05;K;<55-64>;2417;24;17;2012;0;0;1;0;1
C50_D05;K;<55-64>;2417;24;17;2012;0,5;1,3;0,2;0;2
C50_D05;K;<55-64>;2417;24;17;2012;0;0;0;1;1
C50_D05;K;<55-64>;2417;24;17;2012;0,5;0,3;0,2;0;1
C50_D05;K;<65-74>;2417;24;17;2010;0;0;1;1;2
C50_D05;K;<65-74>;2417;24;17;2010;0;0;1;0;1
C50_D05;K;<65-74>;2417;24;17;2010;0,2;1,35;0,45;2;4
C50_D05;K;<65-74>;2417;24;17;2010;0;0;0;1;1
C50_D05;K;<65-74>;2417;24;17;2010;0;0;1;0;1
C50_D05;K;<65-74>;2417;24;17;2010;0;1;0;0;1
C50_D05;K;<65-74>;2417;24;17;2011;0;0;1;0;1
C50_D05;K;<65-74>;2417;24;17;2011;1;0;0;0;1
C50_D05;K;<65-74>;2417;24;17;2011;0;0;0;1;1
C50_D05;K;<65-74>;2417;24;17;2011;0;0;1;0;1
C50_D05;K;<65-74>;2417;24;17;2011;0;1;0;0;1
C50_D05;K;<65-74>;2417;24;17;2012;0;1;1;0;2
C50_D05;K;<65-74>;2417;24;17;2012;0;2;1;1;4
C50_D05;K;<65-74>;2417;24;17;2012;0;0;0;1;1
C50_D05;K;<65-74>;2417;24;17;2012;0,2;0,4;0,4;0;1
C50_D05;K;<65-74>;2417;24;17;2012;0;1;0;0;1
C50_D05;K;<65-74>;2417;24;17;2012;0;0;1;0;1
C50_D05;K;<75-84>;2417;24;17;2010;0;0;1;0;1
C50_D05;K;<75-84>;2417;24;17;2010;0;0;1;0;1
C50_D05;K;<75-84>;2417;24;17;2010;0,85;0,1;1,05;0;2
C50_D05;K;<75-84>;2417;24;17;2010;0;0;1;0;1
C50_D05;K;<75-84>;2417;24;17;2010;0;1;0;0;1
C50_D05;K;<75-84>;2417;24;17;2010;0;1;0;0;1
C50_D05;K;<75-84>;2417;24;17;2010;1;0;0;0;1
C50_D05;K;<75-84>;2417;24;17;2011;1;0;0;0;1
C50_D05;K;<75-84>;2417;24;17;2011;0;1;0;0;1
C50_D05;K;<75-84>;2417;24;17;2011;0;0;0;0,5;0
C50_D05;K;<75-84>;2417;24;17;2011;0;1;0;1;2
C50_D05;K;<75-84>;2417;24;17;2011;0;0;0;1;1
C50_D05;K;<75-84>;2417;24;17;2012;0;1;0;0;1
C50_D05;K;<75-84>;2417;24;17;2012;0;2;0;1,5;4
C50_D05;K;<75-84>;2417;24;17;2012;0;0;1;0;1
C50_D05;K;<75-84>;2417;24;17;2012;1;0;0;0;1
C50_D05;K;<75-84>;2417;24;17;2012;0;0;0;1;1
C50_D05;K;85+;2417;24;17;2010;0;0;0;0,5;0
C50_D05;K;85+;2417;24;17;2011;0;0;0;1;1
C50_D05;M;<0-44>;2417;24;17;2011;0,85;0,1;0,05;0;1
C50_D05;M;<45-54>;2417;24;17;2012;0,2;0,35;0,45;0;1
C50_D05;M;<55-64>;2417;24;17;2010;0;0;0;1;1
C50_D05;M;<55-64>;2417;24;17;2012;0;1;0;0;1
C50_D05;M;<75-84>;2417;24;17;2010;0;1;0;0;1
C50_D05;K;<0-44>;2461;24;61;2010;0,85;5,1;2,05;0;8
C50_D05;K;<0-44>;2461;24;61;2011;2,7;1,2;4,1;1;9
C50_D05;K;<0-44>;2461;24;61;2012;0,2;6,4;6,4;0;13
C50_D05;K;<45-54>;2461;24;61;2010;2,95;11;11,05;0;25
C50_D05;K;<45-54>;2461;24;61;2011;1,3;9,45;7,25;1;19
C50_D05;K;<45-54>;2461;24;61;2011;0;0;0;1;1
C50_D05;K;<45-54>;2461;24;61;2012;2,2;4,5;4,3;1;12
C50_D05;K;<55-64>;2461;24;61;2010;5;22,6;4,4;3;35
C50_D05;K;<55-64>;2461;24;61;2011;3,3;11,7;12;4;31
C50_D05;K;<55-64>;2461;24;61;2011;0;1;0;0;1
C50_D05;K;<55-64>;2461;24;61;2012;6,85;15,35;11,8;4;38
C50_D05;K;<55-64>;2461;24;61;2012;0;0;0;1;1
C50_D05;K;<65-74>;2461;24;61;2010;4,05;10,45;8,5;2;25
C50_D05;K;<65-74>;2461;24;61;2011;2;17,6;4,4;3;27
C50_D05;K;<65-74>;2461;24;61;2012;2,2;9,5;9,3;2,5;24
C50_D05;K;<75-84>;2461;24;61;2010;2,2;8,5;5,3;2;18
C50_D05;K;<75-84>;2461;24;61;2011;0;0;0;1;1
C50_D05;K;<75-84>;2461;24;61;2011;0;2;1;2;5
C50_D05;K;<75-84>;2461;24;61;2012;0;6;2;1,5;10
C50_D05;K;85+;2461;24;61;2010;1,7;0,2;2,1;0;4
C50_D05;K;85+;2461;24;61;2011;0,2;3,5;2,3;0;6
C50_D05;M;<0-44>;2461;24;61;2012;0;0;0;1;1
C50_D05;M;<55-64>;2461;24;61;2010;0;0;1;0,5;2
C50_D05;M;<55-64>;2461;24;61;2011;0;0;0;1;1
C50_D05;M;<65-74>;2461;24;61;2010;0;0;1;0;1
C50_D05;M;<65-74>;2461;24;61;2011;0;0;0;1;1
C50_D05;M;<65-74>;2461;24;61;2012;0;0;0;1;1
C50_D05;K;<0-44>;2462;24;62;2010;0,85;1,1;5,05;0;7
C50_D05;K;<0-44>;2462;24;62;2011;0;4;2;2;8
C50_D05;K;<0-44>;2462;24;62;2012;0,6;5,05;2,35;2;10
C50_D05;K;<45-54>;2462;24;62;2010;2,05;9,45;2,5;1;15
C50_D05;K;<45-54>;2462;24;62;2011;1,05;11,45;10,5;2;25
C50_D05;K;<45-54>;2462;24;62;2012;3,75;4,65;8,6;1,5;18
C50_D05;K;<55-64>;2462;24;62;2010;0,2;10,35;12,45;6,5;30
C50_D05;K;<55-64>;2462;24;62;2011;2,35;20,4;9,25;5;37
C50_D05;K;<55-64>;2462;24;62;2012;3,05;14,45;6,5;3;27
C50_D05;K;<65-74>;2462;24;62;2010;1,9;9,55;5,55;2;19
C50_D05;K;<65-74>;2462;24;62;2010;0,85;0,1;0,05;0;1
C50_D05;K;<65-74>;2462;24;62;2011;1,85;18,1;10,05;1,5;32
C50_D05;K;<65-74>;2462;24;62;2012;1,2;10,4;6,4;2;20
C50_D05;K;<75-84>;2462;24;62;2010;0;6;6;4,5;16
C50_D05;K;<75-84>;2462;24;62;2011;0;3;3;2,5;8
C50_D05;K;<75-84>;2462;24;62;2012;0,2;4,5;3,3;1;9
C50_D05;K;85+;2462;24;62;2010;0;0;0;0,5;0
C50_D05;K;85+;2462;24;62;2012;0;0;0;1;1
C50_D05;M;<45-54>;2462;24;62;2010;0;1;0;0;1
C50_D05;M;<55-64>;2462;24;62;2010;0;0;0;1;1
C50_D05;M;<65-74>;2462;24;62;2012;0,85;0,1;0,05;0;1
C50_D05;M;<75-84>;2462;24;62;2010;0,85;0,1;0,05;0;1
C50_D05;M;<75-84>;2462;24;62;2011;0;0;0;2,5;2
C50_D05;K;<0-44>;2463;24;63;2010;0;4;4;1;9
C50_D05;K;<0-44>;2463;24;63;2011;1;2;2;1;6
C50_D05;K;<0-44>;2463;24;63;2012;3,6;2,75;0,65;0;7
C50_D05;K;<45-54>;2463;24;63;2010;0,4;4,7;5,9;0;11
C50_D05;K;<45-54>;2463;24;63;2011;0;5;4;0;9
C50_D05;K;<45-54>;2463;24;63;2012;1,25;9,8;0,95;1;13
C50_D05;K;<55-64>;2463;24;63;2010;2,45;7,2;16,35;0;26
C50_D05;K;<55-64>;2463;24;63;2011;1,05;7,45;10,5;3;22
C50_D05;K;<55-64>;2463;24;63;2012;2,5;7,75;6;0,25;16
C50_D05;K;<65-74>;2463;24;63;2010;0;3;5;3;11
C50_D05;K;<65-74>;2463;24;63;2011;3,05;7,5;4,45;3;18
C50_D05;K;<65-74>;2463;24;63;2012;3,4;8,5;4,1;3;19
C50_D05;K;<75-84>;2463;24;63;2010;1,05;6,45;2,5;3;13
C50_D05;K;<75-84>;2463;24;63;2011;1;2;4;2;9
C50_D05;K;<75-84>;2463;24;63;2012;1,85;1,1;1,05;1;5
C50_D05;K;85+;2463;24;63;2010;0;1;0;0;1
C50_D05;K;85+;2463;24;63;2011;0;0;0;1;1
C50_D05;K;85+;2463;24;63;2012;0;0;2;0;2
C50_D05;K;<0-44>;2464;24;64;2010;0,4;1,7;2,9;1;6
C50_D05;K;<0-44>;2464;24;64;2011;2,55;3,3;3,15;2;11
C50_D05;K;<0-44>;2464;24;64;2012;1,9;5,55;6,55;2;16
C50_D05;K;<45-54>;2464;24;64;2010;0,8;6,4;5,3;6;18
C50_D05;K;<45-54>;2464;24;64;2011;3,95;12;14,05;4,5;34
C50_D05;K;<45-54>;2464;24;64;2012;4,6;16,75;9,65;5,5;36
C50_D05;K;<55-64>;2464;24;64;2010;2,2;20,15;10,65;25;58
C50_D05;K;<55-64>;2464;24;64;2011;4,2;19,35;17,45;17;58
C50_D05;K;<55-64>;2464;24;64;2012;1,65;30,5;28,85;13;74
C50_D05;K;<65-74>;2464;24;64;2010;3,95;12;12,05;11;39
C50_D05;K;<65-74>;2464;24;64;2011;2,05;13,45;10,5;9,5;36
C50_D05;K;<65-74>;2464;24;64;2012;0,2;17,35;12,45;8;38
C50_D05;K;<75-84>;2464;24;64;2010;2,75;3,1;7,15;7,5;20
C50_D05;K;<75-84>;2464;24;64;2011;0,85;12,1;7,05;5;25
C50_D05;K;<75-84>;2464;24;64;2012;1,5;7,3;6,2;5,5;20
C50_D05;K;85+;2464;24;64;2010;0;0;4;0;4
C50_D05;K;85+;2464;24;64;2011;0;0;2;2,5;4
C50_D05;K;85+;2464;24;64;2012;0,85;3,1;2,05;0;6
C50_D05;M;<0-44>;2464;24;64;2010;0;0;0;1;1
C50_D05;M;<45-54>;2464;24;64;2010;0;0;0;2;2
C50_D05;M;<45-54>;2464;24;64;2011;0;0;0;1;1
C50_D05;M;<55-64>;2464;24;64;2010;0,2;0,35;0,45;3,5;4
C50_D05;M;<55-64>;2464;24;64;2011;0;0;0;2;2
C50_D05;M;<55-64>;2464;24;64;2012;0;1;0;2;3
C50_D05;M;<65-74>;2464;24;64;2010;0;1;0;8;9
C50_D05;M;<65-74>;2464;24;64;2011;0,2;0,35;0,45;6;7
C50_D05;M;<65-74>;2464;24;64;2012;0;0;0;6;6
C50_D05;M;<75-84>;2464;24;64;2010;0;0;0;5,5;6
C50_D05;M;<75-84>;2464;24;64;2011;0;1;0;4;5
C50_D05;M;<75-84>;2464;24;64;2012;0;0;0;2,5;2
C50_D05;K;<0-44>;2465;24;65;2010;1,05;3,45;1,5;0;6
C50_D05;K;<0-44>;2465;24;65;2011;1,9;4,55;3,55;0;10
C50_D05;K;<0-44>;2465;24;65;2012;0;5;1;2;8
C50_D05;K;<45-54>;2465;24;65;2010;3,05;4,5;6,45;2;16
C50_D05;K;<45-54>;2465;24;65;2011;2,2;5,35;7,45;0;15
C50_D05;K;<45-54>;2465;24;65;2012;0,4;6,7;6,9;0;14
C50_D05;K;<55-64>;2465;24;65;2010;3,75;15,15;9,1;4;32
C50_D05;K;<55-64>;2465;24;65;2011;2,4;12,75;12,85;2;30
C50_D05;K;<55-64>;2465;24;65;2012;3,95;14,05;7;1;26
C50_D05;K;<65-74>;2465;24;65;2010;3,4;4,85;7,75;2;18
C50_D05;K;<65-74>;2465;24;65;2011;2,65;5,5;4,85;0;13
C50_D05;K;<65-74>;2465;24;65;2012;0,5;4,3;7,2;0;12
C50_D05;K;<75-84>;2465;24;65;2010;1,7;0,2;1,1;1;4
C50_D05;K;<75-84>;2465;24;65;2011;0;1;0;2;3
C50_D05;K;<75-84>;2465;24;65;2012;1,05;1,45;4,5;2,5;10
C50_D05;K;85+;2465;24;65;2010;0;0;0;0,5;0
C50_D05;K;85+;2465;24;65;2011;0;0;0;1;1
C50_D05;M;<65-74>;2465;24;65;2012;0,85;0,1;0,05;0;1
C50_D05;K;<0-44>;2466;24;66;2010;0;2;4;0;6
C50_D05;K;<0-44>;2466;24;66;2011;1;3;2;1;7
C50_D05;K;<0-44>;2466;24;66;2012;0,7;1,65;2,65;2;7
C50_D05;K;<45-54>;2466;24;66;2010;0;5;12;2;19
C50_D05;K;<45-54>;2466;24;66;2011;0;1;0;0;1
C50_D05;K;<45-54>;2466;24;66;2011;0,85;8,1;7,05;1,5;18
C50_D05;K;<45-54>;2466;24;66;2012;5,05;5,6;18,35;3;32
C50_D05;K;<55-64>;2466;24;66;2010;4;8;12;1;25
C50_D05;K;<55-64>;2466;24;66;2011;5;16;17;1;39
C50_D05;K;<55-64>;2466;24;66;2012;2,4;12,7;12,9;6;34
C50_D05;K;<65-74>;2466;24;66;2010;3;9;11;1;24
C50_D05;K;<65-74>;2466;24;66;2011;0,5;8,3;10,2;5;24
C50_D05;K;<65-74>;2466;24;66;2012;1;16;17;2;36
C50_D05;K;<75-84>;2466;24;66;2010;0;6;5;2;13
C50_D05;K;<75-84>;2466;24;66;2011;2;6;11;1,5;20
C50_D05;K;<75-84>;2466;24;66;2012;1,05;9,45;12,5;1;24
C50_D05;K;85+;2466;24;66;2010;0;1;2;1;4
C50_D05;K;85+;2466;24;66;2011;0,85;1,1;0,05;0;2
C50_D05;K;85+;2466;24;66;2012;0;1;3;0;4
C50_D05;M;<55-64>;2466;24;66;2011;0;0;0;1;1
C50_D05;K;<0-44>;2467;24;67;2010;1,3;1,45;0,25;0,5;4
C50_D05;K;<0-44>;2467;24;67;2011;0,85;6,1;3,05;0;10
C50_D05;K;<0-44>;2467;24;67;2012;0,2;2,4;4,4;1;8
C50_D05;K;<45-54>;2467;24;67;2010;0;5;0;1,5;6
C50_D05;K;<45-54>;2467;24;67;2011;1,2;4,35;4,45;0;10
C50_D05;K;<45-54>;2467;24;67;2012;0;4;1;0;5
C50_D05;K;<55-64>;2467;24;67;2010;0;9;5;4;18
C50_D05;K;<55-64>;2467;24;67;2011;1,85;9,1;11,05;0,5;22
C50_D05;K;<55-64>;2467;24;67;2012;2,35;10,9;8,75;6;28
C50_D05;K;<65-74>;2467;24;67;2010;1,2;5,5;4,3;2;13
C50_D05;K;<65-74>;2467;24;67;2011;0,85;2,1;5,05;0;8
C50_D05;K;<65-74>;2467;24;67;2012;2,85;3,1;4,05;1;11
C50_D05;K;<75-84>;2467;24;67;2011;0;3;1;0;4
C50_D05;K;<75-84>;2467;24;67;2012;0;2;1;1,5;4
C50_D05;K;85+;2467;24;67;2010;0;0;0;0,5;0
C50_D05;M;<45-54>;2467;24;67;2010;0;1;0;0;1
C50_D05;M;<65-74>;2467;24;67;2010;0;0;0;1;1
C50_D05;M;<65-74>;2467;24;67;2011;0;1;0;0;1
C50_D05;M;<65-74>;2467;24;67;2012;0;0;0;0,5;0
C50_D05;K;<0-44>;2468;24;68;2010;0,85;1,1;1,05;0;3
C50_D05;K;<0-44>;2468;24;68;2011;0,2;4,35;1,45;0;6
C50_D05;K;<0-44>;2468;24;68;2012;0;1;3;0;4
C50_D05;K;<45-54>;2468;24;68;2010;0,6;4,2;7,2;1;13
C50_D05;K;<45-54>;2468;24;68;2011;1,05;5,45;1,5;2;10
C50_D05;K;<45-54>;2468;24;68;2012;1,25;2,8;5,95;0;10
C50_D05;K;<55-64>;2468;24;68;2010;1,45;7,15;6,4;1;16
C50_D05;K;<55-64>;2468;24;68;2011;3,9;9,55;8,55;3;25
C50_D05;K;<55-64>;2468;24;68;2012;1,8;6,4;5,8;2;16
